,age,capital.gain,capital.loss,education,education.num,fnlwgt,hours.per.week,income,marital.status,native.country,occupation,race,relationship,sex,workclass
237,51,0,2057,Some-college,10,268639,60,0,Married-civ-spouse,Canada,Prof-specialty,White,Wife,Female,Self-emp-not-inc
238,35,0,2057,11th,7,272019,40,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
239,29,0,2057,HS-grad,9,239753,20,0,Married-civ-spouse,United-States,Adm-clerical,White,Wife,Female,Private
240,34,0,2057,Some-college,10,199864,40,0,Married-civ-spouse,United-States,Adm-clerical,White,Wife,Female,Private
241,41,0,2051,HS-grad,9,125831,60,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
242,35,0,2051,Some-college,10,67728,45,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
243,26,0,2051,Some-college,10,115717,40,0,Married-civ-spouse,United-States,Adm-clerical,White,Husband,Male,Private
244,54,0,2051,HS-grad,9,172281,50,0,Married-civ-spouse,United-States,Transport-moving,White,Husband,Male,Private
245,52,0,2051,HS-grad,9,305053,40,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Local-gov
246,50,0,2051,HS-grad,9,105010,20,0,Married-civ-spouse,United-States,Farming-fishing,White,Husband,Male,Self-emp-not-inc
247,31,0,2051,Some-college,10,291052,40,0,Married-civ-spouse,United-States,Adm-clerical,White,Husband,Male,Private
248,38,0,2051,HS-grad,9,248919,40,0,Married-civ-spouse,United-States,Transport-moving,White,Husband,Male,Federal-gov
249,30,0,2051,Some-college,10,84119,40,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
250,34,0,2051,Bachelors,13,105540,40,0,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Local-gov
251,31,0,2051,Some-college,10,161765,57,0,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
252,52,0,2051,HS-grad,9,195635,38,0,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,Male,Private
253,54,0,2051,HS-grad,9,816750,40,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
254,38,0,2051,HS-grad,9,160192,44,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
255,39,0,2051,HS-grad,9,136081,40,0,Married-civ-spouse,United-States,Machine-op-inspct,White,Husband,Male,Private
256,29,0,2051,Assoc-voc,11,244473,40,0,Married-civ-spouse,United-States,Tech-support,White,Husband,Male,Private
257,45,0,2051,HS-grad,9,187033,40,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
258,34,0,2051,HS-grad,9,265807,55,0,Married-civ-spouse,United-States,Transport-moving,White,Husband,Male,Private
259,38,0,2051,HS-grad,9,154410,40,0,Married-civ-spouse,Poland,Craft-repair,White,Husband,Male,Private
260,39,0,2051,10th,6,314007,40,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
261,61,0,2051,HS-grad,9,179743,20,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
262,43,0,2042,11th,7,117037,40,0,Married-civ-spouse,United-States,Transport-moving,White,Husband,Male,Private
263,35,0,2042,Some-college,10,40135,40,0,Married-civ-spouse,United-States,Handlers-cleaners,White,Husband,Male,Private
264,46,0,2042,Some-college,10,315423,50,0,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
265,38,0,2042,HS-grad,9,35429,40,0,Married-civ-spouse,United-States,Handlers-cleaners,White,Husband,Male,Private
266,42,0,2042,HS-grad,9,120837,48,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Self-emp-not-inc
267,34,0,2042,Assoc-acdm,12,90614,10,0,Married-civ-spouse,United-States,Tech-support,White,Husband,Male,Private
268,29,0,2042,7th-8th,4,202878,40,0,Married-civ-spouse,United-States,Farming-fishing,White,Husband,Male,Private
269,32,0,2042,11th,7,260954,30,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
270,60,0,2042,HS-grad,9,127084,34,0,Married-civ-spouse,United-States,Protective-serv,White,Husband,Male,Private
271,49,0,2002,HS-grad,9,107231,40,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Local-gov
272,53,0,2002,HS-grad,9,135102,45,0,Married-civ-spouse,United-States,Other-service,White,Husband,Male,Local-gov
273,56,0,2002,7th-8th,4,201822,40,0,Married-civ-spouse,United-States,Handlers-cleaners,White,Husband,Male,Private
274,48,0,2002,11th,7,413363,40,0,Married-civ-spouse,United-States,Transport-moving,White,Husband,Male,Private
275,32,0,2002,Bachelors,13,148138,40,0,Married-civ-spouse,Iran,Prof-specialty,Asian-Pac-Islander,Husband,Male,Federal-gov
276,42,0,2002,HS-grad,9,170721,40,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Self-emp-not-inc
277,32,0,2002,Assoc-acdm,12,102858,42,0,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
278,28,0,2002,Assoc-acdm,12,175262,40,0,Married-civ-spouse,England,Protective-serv,White,Husband,Male,Local-gov
279,26,0,2002,Assoc-voc,11,36936,40,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
280,59,0,2002,Bachelors,13,169982,50,0,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
281,47,0,2002,Bachelors,13,208407,30,0,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Self-emp-not-inc
282,26,0,2002,Bachelors,13,131777,40,0,Married-civ-spouse,United-States,None,White,Husband,Male,None
283,41,0,2002,HS-grad,9,41090,60,0,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
284,36,0,2002,HS-grad,9,183739,40,0,Married-civ-spouse,United-States,Craft-repair,White,Own-child,Female,Private
285,45,0,2002,Bachelors,13,357540,55,0,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
286,30,0,2002,Assoc-acdm,12,48520,40,0,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
287,36,0,2002,HS-grad,9,107916,40,0,Married-civ-spouse,United-States,Transport-moving,White,Husband,Male,Private
288,34,0,2002,HS-grad,9,198613,40,0,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Self-emp-inc
289,53,0,2002,HS-grad,9,283743,40,0,Married-civ-spouse,United-States,Transport-moving,White,Husband,Male,Private
290,51,0,2002,HS-grad,9,210940,45,0,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
291,47,0,2002,Doctorate,16,355978,45,0,Married-civ-spouse,United-States,Transport-moving,White,Husband,Male,Self-emp-not-inc
292,19,0,2001,HS-grad,9,241616,40,0,Never-married,United-States,None,White,Unmarried,Male,None
293,30,0,2001,HS-grad,9,57651,42,0,Never-married,United-States,Adm-clerical,White,Unmarried,Male,Private
294,20,0,2001,HS-grad,9,315877,40,0,Never-married,United-States,Other-service,White,Unmarried,Male,Private
295,42,0,2001,Masters,14,74680,60,0,Divorced,United-States,Adm-clerical,White,Not-in-family,Male,Federal-gov
296,31,0,2001,11th,7,454508,40,0,Never-married,United-States,Craft-repair,White,Not-in-family,Male,Private
297,33,0,2001,Bachelors,13,202046,40,0,Never-married,United-States,Handlers-cleaners,White,Not-in-family,Male,Private
298,25,0,2001,Assoc-acdm,12,121102,30,0,Never-married,United-States,Tech-support,White,Not-in-family,Female,Private
299,20,0,2001,HS-grad,9,146879,40,0,Never-married,United-States,Other-service,White,Not-in-family,Male,Private
300,23,0,2001,HS-grad,9,213955,40,0,Never-married,United-States,Adm-clerical,Black,Own-child,Male,Private
301,55,0,2001,HS-grad,9,123382,40,0,Separated,United-States,None,Black,Not-in-family,Female,None
302,41,0,2001,Some-college,10,277783,50,0,Divorced,United-States,Craft-repair,White,Not-in-family,Male,Self-emp-not-inc
303,54,0,2001,HS-grad,9,199741,35,0,Widowed,United-States,Craft-repair,White,Not-in-family,Male,Self-emp-not-inc
304,25,0,2001,HS-grad,9,378322,50,0,Never-married,United-States,Craft-repair,White,Not-in-family,Male,Private
305,19,0,2001,Some-college,10,264390,40,0,Never-married,United-States,Adm-clerical,White,Own-child,Female,Private
306,24,0,2001,HS-grad,9,210029,37,0,Never-married,United-States,Adm-clerical,White,Not-in-family,Female,Private
307,56,0,2001,Bachelors,13,61885,65,0,Never-married,United-States,Transport-moving,Black,Not-in-family,Male,Federal-gov
308,21,0,2001,Some-college,10,102942,40,0,Never-married,United-States,Other-service,White,Not-in-family,Female,Local-gov
309,34,0,2001,HS-grad,9,209297,40,0,Never-married,United-States,Machine-op-inspct,Black,Not-in-family,Male,Private
310,19,0,2001,HS-grad,9,198459,40,0,Never-married,United-States,Adm-clerical,White,Own-child,Male,Private
311,21,0,2001,Some-college,10,40052,45,0,Never-married,United-States,None,White,Not-in-family,Male,None
312,48,0,2001,HS-grad,9,93476,40,0,Separated,United-States,Adm-clerical,White,Not-in-family,Female,Private
313,34,0,2001,Bachelors,13,174789,40,0,Never-married,United-States,Other-service,White,Not-in-family,Male,Private
314,31,0,2001,HS-grad,9,189759,40,0,Never-married,United-States,Farming-fishing,White,Not-in-family,Male,Private
315,36,0,2001,HS-grad,9,297847,40,0,Never-married,United-States,Other-service,Black,Not-in-family,Female,Private
316,27,0,1980,HS-grad,9,124953,40,0,Never-married,United-States,Other-service,White,Not-in-family,Male,Private
317,27,0,1980,Some-college,10,116358,40,0,Never-married,Philippines,Craft-repair,Asian-Pac-Islander,Own-child,Male,Private
318,35,0,1980,Bachelors,13,187119,65,0,Divorced,United-States,Sales,White,Not-in-family,Female,Private
319,31,0,1980,Bachelors,13,161745,60,0,Married-spouse-absent,United-States,Exec-managerial,White,Not-in-family,Male,Self-emp-not-inc
320,27,0,1980,HS-grad,9,469705,40,0,Never-married,United-States,Craft-repair,Black,Not-in-family,Male,Federal-gov
321,28,0,1980,Assoc-acdm,12,304960,40,0,Never-married,United-States,Adm-clerical,White,Not-in-family,Female,Local-gov
322,42,0,1980,HS-grad,9,175935,46,0,Divorced,United-States,Transport-moving,White,Not-in-family,Male,Private
323,44,0,1980,Some-college,10,355728,45,0,Separated,England,Exec-managerial,White,Not-in-family,Male,Private
324,41,0,1980,Bachelors,13,53956,56,0,Divorced,United-States,Sales,White,Not-in-family,Male,Private
325,28,0,1980,Bachelors,13,184723,35,0,Never-married,United-States,Tech-support,White,Not-in-family,Female,Private
326,41,0,1980,HS-grad,9,185616,40,0,Never-married,United-States,Adm-clerical,White,Not-in-family,Female,Federal-gov
327,35,0,1980,10th,6,54595,40,0,Widowed,United-States,Other-service,Black,Not-in-family,Female,Private
328,58,0,1980,Masters,14,126104,45,0,Divorced,United-States,Adm-clerical,White,Not-in-family,Female,Private
329,40,0,1980,HS-grad,9,139193,48,0,Divorced,United-States,Machine-op-inspct,White,Not-in-family,Male,Private
330,31,0,1980,Assoc-voc,11,184306,60,0,Never-married,United-States,Transport-moving,White,Own-child,Male,Private
331,30,0,1980,HS-grad,9,207301,40,0,Never-married,United-States,Sales,White,Not-in-family,Female,Private
332,32,0,1980,Some-college,10,199529,40,0,Separated,United-States,Tech-support,Amer-Indian-Eskimo,Not-in-family,Male,Private
333,25,0,1980,Some-college,10,111058,40,0,Never-married,United-States,Adm-clerical,White,Not-in-family,Male,Private
334,34,0,1980,HS-grad,9,198103,40,0,Never-married,United-States,Transport-moving,White,Own-child,Male,Private
335,56,0,1980,Some-college,10,34626,40,0,Divorced,United-States,Exec-managerial,White,Not-in-family,Female,Private
336,45,0,1980,HS-grad,9,100651,40,0,Divorced,United-States,Other-service,White,Not-in-family,Male,Private
337,50,0,1980,HS-grad,9,104501,40,0,Never-married,United-States,Adm-clerical,White,Not-in-family,Male,Private
338,27,0,1980,10th,6,132805,40,0,Never-married,United-States,Sales,White,Other-relative,Male,Private
339,51,0,1977,Some-college,10,96062,40,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
340,40,0,1977,Assoc-acdm,12,207578,60,1,Married-civ-spouse,United-States,Tech-support,White,Husband,Male,Private
341,41,0,1977,Masters,14,445382,65,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
342,49,0,1977,Masters,14,192776,45,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
343,37,0,1977,Assoc-voc,11,22463,40,1,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
344,36,0,1977,Bachelors,13,108293,45,1,Married-civ-spouse,United-States,Exec-managerial,White,Wife,Female,Self-emp-inc
345,35,0,1977,Prof-school,15,199352,80,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
346,29,0,1977,HS-grad,9,260729,25,1,Married-civ-spouse,United-States,Sales,White,Wife,Female,Self-emp-inc
347,50,0,1977,Bachelors,13,133963,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Wife,Female,Private
348,46,0,1977,Bachelors,13,129007,40,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
349,44,0,1977,HS-grad,9,179557,45,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Self-emp-not-inc
350,42,0,1977,Masters,14,111252,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Local-gov
351,38,0,1977,Prof-school,15,338320,50,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Federal-gov
352,45,0,1977,Bachelors,13,192835,55,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
353,43,0,1977,Masters,14,147328,60,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Local-gov
354,47,0,1977,Prof-school,15,139268,60,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Self-emp-inc
355,58,0,1977,Prof-school,15,349910,50,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Self-emp-inc
356,48,0,1977,Prof-school,15,331482,40,1,Married-civ-spouse,United-States,Tech-support,White,Husband,Male,Private
357,42,0,1977,Bachelors,13,245307,48,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Local-gov
358,55,0,1977,Masters,14,153484,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
359,51,0,1977,10th,6,252903,40,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
360,32,0,1977,Masters,14,295589,40,1,Married-civ-spouse,United-States,Exec-managerial,Black,Husband,Male,Private
361,45,0,1977,Bachelors,13,160472,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Local-gov
362,56,0,1977,Masters,14,192869,44,1,Married-civ-spouse,United-States,Craft-repair,White,Husband,Male,Private
363,38,0,1977,Masters,14,234901,60,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
364,45,0,1977,Assoc-voc,11,33300,50,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
365,49,0,1977,Masters,14,101825,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Wife,Female,Private
366,36,0,1977,HS-grad,9,183612,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
367,49,0,1977,Masters,14,185041,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
368,30,0,1977,Doctorate,16,315640,40,1,Married-civ-spouse,China,Prof-specialty,Asian-Pac-Islander,Husband,Male,Private
369,42,0,1977,Prof-school,15,123838,50,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Self-emp-inc
370,55,0,1977,Masters,14,31905,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
371,34,0,1977,Bachelors,13,181091,45,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
372,54,0,1977,Doctorate,16,88278,50,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
373,42,0,1977,Bachelors,13,323790,70,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Self-emp-not-inc
374,25,0,1977,Bachelors,13,90730,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Local-gov
375,55,0,1977,HS-grad,9,138594,45,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Self-emp-inc
376,58,0,1977,Masters,14,194068,50,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,State-gov
377,62,0,1977,HS-grad,9,218009,60,1,Married-civ-spouse,United-States,Transport-moving,White,Husband,Male,Private
378,43,0,1977,Prof-school,15,221172,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Self-emp-inc
379,57,0,1977,Masters,14,174132,40,1,Married-civ-spouse,United-States,Prof-specialty,Black,Wife,Female,Local-gov
380,42,0,1977,Doctorate,16,277256,60,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Self-emp-inc
381,63,0,1977,Bachelors,13,35021,32,1,Married-civ-spouse,China,Prof-specialty,Asian-Pac-Islander,Husband,Male,Self-emp-not-inc
382,47,0,1977,Prof-school,15,213668,50,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Self-emp-not-inc
383,37,0,1977,Bachelors,13,99146,50,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
384,40,0,1977,Bachelors,13,209547,60,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
385,43,0,1977,Bachelors,13,118308,50,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
386,43,0,1977,Prof-school,15,33331,70,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,State-gov
387,41,0,1977,Prof-school,15,200574,60,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Self-emp-not-inc
388,32,0,1977,Prof-school,15,204374,60,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Private
389,47,0,1977,Bachelors,13,189680,40,1,Married-civ-spouse,United-States,Sales,White,Husband,Male,Private
390,39,0,1977,Some-college,10,175232,60,1,Married-civ-spouse,United-States,Handlers-cleaners,White,Husband,Male,Federal-gov
391,53,0,1977,Some-college,10,193720,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
392,34,0,1977,Bachelors,13,189759,45,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
393,36,0,1977,Bachelors,13,32776,40,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
394,47,0,1977,Masters,14,285060,41,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Local-gov
395,52,0,1977,Assoc-voc,11,23780,45,1,Married-civ-spouse,United-States,Exec-managerial,White,Husband,Male,Private
396,40,0,1977,Prof-school,15,284706,60,1,Married-civ-spouse,United-States,Prof-specialty,Amer-Indian-Eskimo,Husband,Male,Self-emp-not-inc
397,42,0,1977,Bachelors,13,130126,40,1,Married-civ-spouse,United-States,Prof-specialty,White,Husband,Male,Self-emp-inc
398,51,0,1977,Masters,14,102615,40,1,Married-civ-spouse,United-States,Protective-serv,White,Husband,Male,Private
